model_key,task,measure,slope_per_doubling
qwen25_7b_base,sql,angular_correction_rd90_bits,-0.006075773111304019
qwen25_7b_base,sql,centered_correction_rd90_bits,-0.0037868444965495707
qwen25_7b_base,sql,centered_angular_correction_rd90_bits,0.0005720041998174332
qwen25_7b_base,sql,correction_energy_rank90,-0.009228246113146012
qwen25_7b_base,sql,angular_correction_energy_rank90,-0.004475110191892581
qwen25_7b_base,sql,trace_normalized_correction_logdet,-0.36916620178591103
qwen25_7b_base,sql,angular_correction_logdet,-0.4896529841435032
qwen25_7b_base,sql,centered_angular_correction_logdet,-0.19900048079994814
qwen25_7b_base,sql,dataset_correction_log_volume,-0.9270379620297987
qwen25_7b_base,sql,dataset_raw_correction_log_volume,-1.2601126585362368
qwen25_7b_base,sql,dataset_centered_correction_log_volume,0.2649792267375595
qwen25_7b_base,sql,dataset_fisher_log_volume,-1.785875283210954
qwen25_7b_base,xbrl,r_star_bits_per_value,0.04581794564646837
qwen25_7b_base,xbrl,base_codelength_bits_per_token,0.016679070261770294
qwen25_7b_base,xbrl,surprisal_variance_bits2,-0.0075813024018388285
qwen25_7b_base,xbrl,margin_deficit_bits,0.022529309755438005
qwen25_7b_base,xbrl,hidden_effective_rank,0.01766899867327637
qwen25_7b_base,xbrl,surprise_weighted_hidden_logdet,0.0001370548347830877
qwen25_7b_base,xbrl,residual_effective_rank,0.014184056658950391
qwen25_7b_base,xbrl,fisher_trace,0.04321191694728101
qwen25_7b_base,xbrl,fisher_effective_rank,-0.007127121404804112
qwen25_7b_base,xbrl,fisher_logdet,3.284704501652784
qwen25_7b_base,xbrl,unit_gain_ntk_cost,0.0353414215682699
qwen25_7b_base,xbrl,correction_rd90_bits,0.019631313508543816
qwen25_7b_base,xbrl,angular_correction_rd90_bits,0.010550343509046486
qwen25_7b_base,xbrl,centered_correction_rd90_bits,0.025952136240663
qwen25_7b_base,xbrl,centered_angular_correction_rd90_bits,0.013366739180623116
qwen25_7b_base,xbrl,correction_energy_rank90,0.018566904419708107
qwen25_7b_base,xbrl,angular_correction_energy_rank90,6.128951734444012e-17
qwen25_7b_base,xbrl,trace_normalized_correction_logdet,0.45523228011376665
qwen25_7b_base,xbrl,angular_correction_logdet,0.4163178115253117
qwen25_7b_base,xbrl,centered_angular_correction_logdet,0.5069182260540409
qwen25_7b_base,xbrl,dataset_correction_log_volume,2.3168279615993255
qwen25_7b_base,xbrl,dataset_raw_correction_log_volume,2.396597722336828
qwen25_7b_base,xbrl,dataset_centered_correction_log_volume,2.6326184851559886
qwen25_7b_base,xbrl,dataset_fisher_log_volume,68.79721379909667
